"name","code","indicator","indicator_code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Belarus","BLR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","102.692977905273","101.840660095215","104.904792785645","100.182632446289","99.1072998046875","98.1482391357422","96.8914489746094","99.5185317993164","99.561897277832","100.757461547852","100.43350982666","100.15714263916","100.260643005371","99.9694976806641","98.7467803955078","98.9725494384766","","","","94.9888305664063","94.749382019043","90.1212692260742","96.5809020996094","98.4776763916016","96.1467819213867","95.7309112548828","95.9207534790039","","98.7943496704102","102.324920654297","106.733108520508","132.676574707031","103.189079284668","102.71907043457","98.8684463500977","97.6510696411133","96.3097534179688","99.112922668457","105.845222473145","106.972717285156","107.90567779541","104.076461791992","100.264938354492","98.6679077148438","96.76220703125","96.8677520751953","101.681007385254","104.61791229248","108.761741638184","98.5561828613281","93.6314697265625","",
"Belize","BLZ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.9224395751953","","","89.1644668579102","95.6703872680664","","","98.9524307250977","100.050132751465","100.818092346191","","97.2439804077148","97.6511993408203","98.4410781860352","97.4540863037109","98.9946975708008","94.9059906005859","99.6844177246094","100.741897583008","103.951957702637","108.057716369629","101.698776245117","102.06120300293","104.231796264648","105.337623596191","102.609710693359","104.474479675293","102.84693145752","104.456230163574","106.741279602051","",
"Bermuda","BMU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","69.9329986572266","","","","","","","","","","","","","","","","","","","","","","","","","","94.4636688232422","98.9559173583984","95.6876525878906","90.1292572021484","90.4875106811523","90.5910720825195","","","","103.209243774414","95.5613632202148","94.8069229125977","98.2360916137695","88.9502792358398","91.5730285644531","","","","","","","",
"Bolivia","BOL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2559585571289","96.8819274902344","97.446418762207","94.4482116699219","90.7119598388672","88.8391418457031","89.9124298095703","91.6103134155273","94.8397827148438","91.6041488647461","92.8816909790039","","",
"Brazil","BRA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112.229606628418","114.199432373047","109.366607666016","100.684646606445","","","","","","","","","","","","","","","","","","",
"Barbados","BRB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.900993347168","98.3906936645508","106.100860595703","103.478050231934","106.610549926758","97.660530090332","91.6477966308594","93.9386215209961","92.2757873535156","94.6002578735352","95.7474899291992","95.6165771484375","98.1675415039063","","","","","","","88.7468719482422","90.0936737060547","96.0407562255859","98.4707565307617","",
"Brunei Darussalam","BRN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","105.949722290039","105.621620178223","111.154960632324","98.0051803588867","110.150466918945","103.821182250977","101.515892028809","100.548011779785","89.5244674682617","90.803337097168","80.8040390014648","82.8080825805664","57.2123794555664","","123.633590698242","","","","","98.5456619262695","99.7120666503906","98.2117614746094","101.031112670898","99.275993347168","","109.20255279541","115.237342834473","116.592681884766","114.790946960449","121.65795135498","117.53295135498","119.991226196289","111.281463623047","107.359306335449","107.654678344727","107.429626464844","105.274322509766","101.906356811523","105.339874267578","110.934394836426","107.069984436035","106.123931884766","100.117546081543","102.172286987305","107.357238769531","107.427223205566","107.801422119141","100.098007202148","104.958282470703","","",
"Bhutan","BTN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","5.52817010879517","5.89296007156372","8.59552001953125","9.45398044586182","","","","","","","","","19.4415607452393","","","","","23.7828006744385","27.9148693084717","","","","46.0704803466797","49.9967002868652","51.0683517456055","51.4844589233398","","","60.1642189025879","66.098518371582","71.0585708618164","72.6340408325195","78.4304885864258","80.8453979492188","87.0959243774414","89.0503616333008","98.9733505249023","96.6399917602539","96.2384414672852","96.5889739990234","100.662162780762","100.02912902832","88.1620635986328","76.9939804077148","82.0741958618164","89.8401031494141","",
"Botswana","BWA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","43.1236801147461","48.4484405517578","55.4123382568359","59.0425796508789","61.6605796813965","57.8136100769043","51.6537094116211","47.5469703674316","54.5205993652344","67.0071105957031","71.1788635253906","81.5917282104492","84.9434127807617","77.0347518920898","79.7065277099609","85.0729904174805","94.6021728515625","96.3290786743164","93.1086578369141","90.6561431884766","93.8604431152344","95.0033416748047","95.938232421875","95.2819595336914","100.230667114258","96.6938018798828","98.6987686157227","","99.060188293457","96.8309936523438","96.8211288452148","99.0527572631836","99.8582305908203","99.3573684692383","98.3990325927734","97.716926574707","101.558616638184","98.311279296875","99.4741897583008","101.079399108887","","","101.208419799805","100.661170959473","","94.5542678833008","","","","","","","",
"Central African Republic","CAF","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","27.5147495269775","25.9116497039795","32.2016716003418","28.5332698822021","36.2007217407227","31.0838108062744","32.8600807189941","40.6213912963867","","","30.5894603729248","30.2921905517578","27.0963001251221","","","38.5082893371582","28.7541198730469","29.9849090576172","29.6598606109619","31.573450088501","29.1816806793213","23.3442401885986","","","","","","","","","","","","23.8448696136475","26.0993099212646","26.1119403839111","","34.8154792785645","37.2255706787109","39.2277984619141","40.8723297119141","42.824161529541","","","","40.8741683959961","54.7060203552246","","","","","",
"Canada","CAN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6792068481445","96.137580871582","97.8178405761719","","","","","","","","","","","","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","92.4406661987305","92.4779434204102","91.9681777954102","91.9435501098633","94.1679611206055","94.0954666137695","95.0312728881836","94.7655181884766","94.5257186889648","94.3324279785156","94.0076293945313","92.8893127441406","92.4704284667969","92.6751327514648","93.5577392578125","96.098747253418","94.8477478027344","94.9997787475586","94.7133483886719","94.3711471557617","93.0451431274414","90.8911437988281","91.0677871704102","91.595947265625","92.0182113647461","92.7093276977539","94.9004135131836","96.7572479248047","96.2528991699219","95.7099304199219","95.7165603637695","97.3081970214844","96.6996612548828","97.5399703979492","98.5893173217773","97.5427322387695","96.2820663452148","95.7160568237305","94.7874374389648","95.7208862304688","97.2410888671875","97.7014694213867","96.7938613891602","97.3136825561523","97.1201019287109","97.9496765136719","97.4461898803711","98.5718231201172","93.0764999389648","93.4475021362305","93.8377075195313","","",
"Switzerland","CHE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","52.9950103759766","60.0714111328125","57.808219909668","56.3568305969238","52.1565017700195","51.8422012329102","52.1747093200684","51.3288917541504","50.8075408935547","49.9512481689453","49.5171394348145","48.5768508911133","49.9875907897949","51.3773994445801","53.7626914978027","55.3239593505859","61.3608093261719","62.4248504638672","","73.1172866821289","","","95.6077270507813","96.6729278564453","98.055793762207","98.2871932983398","98.4866027832031","99.4470901489258","96.9664077758789","93.9294281005859","93.3588027954102","94.407112121582","96.1091232299805","96.1956329345703","96.6571426391602","97.4105072021484","96.8557510375977","95.5764617919922","95.7734680175781","96.8268737792969","97.1586837768555","96.2100830078125","96.3617324829102","99.5712432861328","","",
"Channel Islands","CHI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","79.3192596435547","86.7584381103516","91.1510009765625","92.2392501831055","90.4199829101563","90.8590698242188","93.1467895507813","90.6195907592773","","","","","","97.8728790283203","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.7144470214844","98.8201675415039","98.6990432739258","98.9005584716797","96.9769592285156","95.482551574707","94.7535629272461","96.2421035766602","98.2470169067383","101.475112915039","","",
"China","CHN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.40503692627","101.568061828613","102.951187133789","99.2811584472656","101.101722717285","103.513618469238","98.770637512207","93.3232879638672","90.6408386230469","","","","","","","","","91.6324234008789","93.3478927612305","99.2769393920898","98.2946319580078","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","38.9535598754883","39.4918098449707","43.6532592773438","47.5983810424805","51.0773506164551","51.8590316772461","53.8435096740723","56.5410385131836","60.3948593139648","","57.6062316894531","55.8922309875488","47.8496284484863","48.572681427002","47.8942413330078","48.1673698425293","44.9459686279297","42.7079315185547","46.4774017333984","42.2738189697266","43.4375915527344","43.2256011962891","41.628978729248","42.8888511657715","40.2717094421387","40.2362289428711","42.9489898681641","43.2900314331055","49.2252502441406","","","","","43.7401695251465","44.9141693115234","","45.8209495544434","","53.1780281066895","54.474479675293","53.2936401367188","54.8682403564453","60.4421310424805","64.1632080078125","71.5998992919922","74.6025772094727","78.750846862793","81.4359588623047","83.6106567382813","74.348274230957",
"Cameroon","CMR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","48.2461585998535","47.7189102172852","49.8264312744141","51.3729782104492","52.3334083557129","62.9129981994629","53.1599388122559","51.4421005249023","51.6005706787109","50.6107902526855","50.7740287780762","52.3915710449219","53.7745094299316","54.0155792236328","55.5713081359863","55.1845588684082","","56.250301361084","54.9569396972656","","","","","","","","48.4889488220215","49.5123291015625","","","56.6142387390137","58.5812683105469","","50.8616790771484","54.1194915771484","69.9614715576172","69.6968231201172","71.679931640625","70.7142486572266","74.2418212890625","","72.7797775268555","74.1704330444336","73.3931884765625","68.214241027832","64.4706802368164","65.4980392456055","","","",
"Congo, Dem. Rep.","COD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","41.3856811523438","43.5494003295898","","","","53.8352813720703","56.7603988647461","60.318431854248","","59.913459777832","62.0829200744629","64.5900421142578","67.0000762939453","69.3286285400391","","","","50.411491394043","","","52.338508605957","48.6685905456543","56.1416702270508","47.3784599304199","","","","","34.8838882446289","","","42.7093696594238","","","","","55.4441909790039","60.5138397216797","63.1171112060547","63.6416206359863","65.5729904174805","70.9040908813477","69.771728515625","67.6803970336914","69.9111709594727","","","","","81.2405395507813","","",
"Congo, Rep.","COG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","56.1214485168457","59.6457481384277","69.171516418457","57.2866516113281","66.7975006103516","69.0680465698242","71.6529388427734","71.8718719482422","78.6362380981445","79.4929275512695","77.7737197875977","77.0927124023438","70.8544616699219","74.0753707885742","71.5252075195313","72.5405197143555","72.8988800048828","73.3610687255859","67.718620300293","58.9206199645996","54.5494384765625","61.9286003112793","63.5021705627441","54.1680908203125","","49.555850982666","","","31.4374198913574","","56.5361289978027","59.2704315185547","55.8882598876953","80.3781433105469","70.0593795776367","75.9878387451172","74.3582000732422","69.1869888305664","68.3947982788086","68.4287261962891","74.9830322265625","71.6060409545898","","","71.1139373779297","","","67.0770797729492","","","","",
"Colombia","COL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","47.6388893127441","50.6872711181641","51.2398910522461","54.1318511962891","54.6974601745605","","","","","","","","72.19384765625","74.8999633789063","75.1134033203125","69.3562316894531","72.2938003540039","71.8953170776367","71.2615585327148","71.0013580322266","75.2602462768555","74.4436569213867","83.2618865966797","84.2155075073242","83.9233627319336","87.9953765869141","89.4512023925781","","95.5641937255859","96.7185363769531","96.0116806030273","92.8008575439453","92.8196029663086","","100.103973388672","104.173110961914","110.58097076416","112.731727600098","113.021713256836","117.861930847168","116.955993652344","115.310020446777","109.66822052002","99.7944412231445","99.2422027587891","100.033050537109","101.711250305176","105.986801147461","106.769386291504","106.765731811523","103.751747131348","","",
"Comoros","COM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","60.6708488464355","","","","","68.1502990722656","54.998908996582","","","","","45.6188507080078","40.1124801635742","48.324779510498","","","","","49.1339797973633","","","58.1392211914063","57.263988494873","61.908519744873","","","64.0801162719727","73.322998046875","","","","","74.6987991333008","77.6799163818359","","68.4821624755859","76.7200775146484","","","","","",
